league_name,match_id,date,time,home_team_id,home_team_name,away_team_id,away_team_name,status,home_score,away_score
A-League,939157,2024-10-18,08:35,3877,Central Coast Mariners,3871,Melbourne Victory,finished,0,0
A-League,939158,2024-10-19,04:00,17114,Auckland,2788,Brisbane Roar,finished,2,0
A-League,939159,2024-10-19,06:00,3875,Newcastle Jets,3873,Melbourne City,finished,0,1
A-League,939160,2024-10-19,08:35,3876,Western Sydney Wanderers,3870,Sydney,finished,1,2
A-League,939161,2024-10-20,03:00,3874,Wellington Phoenix,3878,Western United,finished,1,1
A-League,939162,2024-10-20,05:00,3879,Macarthur,2992,Perth Glory,finished,6,1
A-League,939163,2024-10-25,08:35,3879,Macarthur,3875,Newcastle Jets,finished,1,2
A-League,939164,2024-10-26,06:00,3872,Adelaide United,3877,Central Coast Mariners,finished,1,1
A-League,939165,2024-10-26,08:35,3873,Melbourne City,3871,Melbourne Victory,finished,1,3
A-League,939166,2024-10-26,10:45,2992,Perth Glory,3874,Wellington Phoenix,finished,0,2
A-League,939167,2024-10-27,03:00,17114,Auckland,3870,Sydney,finished,1,0
A-League,939168,2024-10-27,05:00,3878,Western United,3876,Western Sydney Wanderers,finished,1,1
A-League,939169,2024-11-01,08:35,2788,Brisbane Roar,3870,Sydney,finished,2,3
A-League,939170,2024-11-02,04:00,3874,Wellington Phoenix,17114,Auckland,finished,0,2
A-League,939171,2024-11-02,06:00,3877,Central Coast Mariners,2992,Perth Glory,finished,0,0
A-League,939172,2024-11-02,08:35,3876,Western Sydney Wanderers,3872,Adelaide United,finished,3,4
A-League,939173,2024-11-03,05:00,3871,Melbourne Victory,3879,Macarthur,finished,2,1
A-League,939174,2024-11-04,08:00,3878,Western United,3873,Melbourne City,finished,0,1
A-League,939175,2024-11-08,08:35,3876,Western Sydney Wanderers,3875,Newcastle Jets,finished,4,1
A-League,939176,2024-11-09,06:00,3871,Melbourne Victory,2788,Brisbane Roar,finished,2,0
A-League,939178,2024-11-09,08:35,3872,Adelaide United,3878,Western United,finished,2,1
A-League,939179,2024-11-10,05:00,3877,Central Coast Mariners,3874,Wellington Phoenix,finished,0,3
A-League,939177,2024-11-10,07:00,3870,Sydney,3879,Macarthur,finished,1,2
A-League,939180,2024-11-10,09:45,2992,Perth Glory,3873,Melbourne City,finished,0,5
A-League,939181,2024-11-22,06:30,2992,Perth Glory,3878,Western United,finished,1,3
A-League,939182,2024-11-22,09:00,3875,Newcastle Jets,3877,Central Coast Mariners,finished,1,2
A-League,939183,2024-11-23,06:00,2788,Brisbane Roar,3872,Adelaide United,finished,2,3
A-League,939184,2024-11-23,08:35,3870,Sydney,3876,Western Sydney Wanderers,finished,4,2
A-League,939185,2024-11-24,02:30,3874,Wellington Phoenix,3871,Melbourne Victory,finished,1,0
A-League,939186,2024-11-24,05:00,3879,Macarthur,17114,Auckland,finished,0,1
A-League,939187,2024-11-29,08:35,3872,Adelaide United,2992,Perth Glory,finished,2,2
A-League,939188,2024-11-30,04:00,17114,Auckland,3875,Newcastle Jets,finished,2,0
A-League,939189,2024-11-30,06:00,3873,Melbourne City,3876,Western Sydney Wanderers,finished,0,2
A-League,939191,2024-11-30,08:35,3879,Macarthur,2788,Brisbane Roar,finished,4,4
A-League,939190,2024-12-01,05:00,3878,Western United,3871,Melbourne Victory,finished,1,3
A-League,939192,2024-12-06,08:35,2788,Brisbane Roar,3873,Melbourne City,finished,1,4
A-League,939193,2024-12-07,04:00,17114,Auckland,3874,Wellington Phoenix,finished,2,1
A-League,939195,2024-12-07,07:00,3878,Western United,3879,Macarthur,finished,0,0
A-League,939194,2024-12-07,07:00,3875,Newcastle Jets,3872,Adelaide United,finished,0,1
A-League,939197,2024-12-08,06:00,3871,Melbourne Victory,2992,Perth Glory,finished,2,0
A-League,939196,2024-12-08,07:00,3877,Central Coast Mariners,3870,Sydney,finished,2,1
A-League,939198,2024-12-13,08:35,3877,Central Coast Mariners,3872,Adelaide United,finished,0,4
A-League,939199,2024-12-14,04:00,3874,Wellington Phoenix,3879,Macarthur,finished,1,2
A-League,939200,2024-12-14,06:00,3870,Sydney,3878,Western United,finished,3,4
A-League,939201,2024-12-14,08:35,3876,Western Sydney Wanderers,2788,Brisbane Roar,finished,2,2
A-League,939202,2024-12-14,10:45,2992,Perth Glory,3875,Newcastle Jets,finished,0,4
A-League,939203,2024-12-15,06:00,3873,Melbourne City,17114,Auckland,finished,2,2
A-League,939204,2024-12-20,08:35,3872,Adelaide United,3870,Sydney,finished,3,3
A-League,939205,2024-12-21,04:00,17114,Auckland,3878,Western United,finished,0,4
A-League,939206,2024-12-21,06:00,2788,Brisbane Roar,2992,Perth Glory,finished,0,1
A-League,939207,2024-12-21,08:35,3871,Melbourne Victory,3873,Melbourne City,finished,1,1
A-League,939208,2024-12-22,06:00,3876,Western Sydney Wanderers,3874,Wellington Phoenix,finished,4,1
A-League,939209,2024-12-23,08:00,3879,Macarthur,3877,Central Coast Mariners,finished,1,1
A-League,939210,2024-12-27,08:35,3872,Adelaide United,3876,Western Sydney Wanderers,finished,2,3
A-League,939211,2024-12-27,11:45,2992,Perth Glory,3879,Macarthur,finished,0,3
A-League,939212,2024-12-28,04:00,3874,Wellington Phoenix,3875,Newcastle Jets,finished,2,1
A-League,939213,2024-12-28,06:00,3877,Central Coast Mariners,17114,Auckland,finished,1,4
A-League,939214,2024-12-28,08:35,3870,Sydney,3871,Melbourne Victory,finished,3,0
A-League,939215,2024-12-29,06:00,3878,Western United,2788,Brisbane Roar,finished,1,0
A-League,939216,2024-12-31,08:00,3877,Central Coast Mariners,3873,Melbourne City,finished,1,1
A-League,939217,2025-01-01,04:00,17114,Auckland,3871,Melbourne Victory,finished,0,0
A-League,939218,2025-01-01,07:00,3876,Western Sydney Wanderers,3879,Macarthur,finished,2,3
A-League,939221,2025-01-03,06:00,3873,Melbourne City,3874,Wellington Phoenix,finished,2,0
A-League,939222,2025-01-03,08:35,2788,Brisbane Roar,3877,Central Coast Mariners,finished,1,3
A-League,939223,2025-01-03,10:45,2992,Perth Glory,3878,Western United,finished,2,3
A-League,939224,2025-01-04,06:00,3875,Newcastle Jets,3870,Sydney,finished,2,2
A-League,939225,2025-01-04,08:35,3871,Melbourne Victory,3876,Western Sydney Wanderers,finished,2,2
A-League,939226,2025-01-06,08:00,3879,Macarthur,3872,Adelaide United,finished,1,2
A-League,939250,2025-01-07,07:00,3873,Melbourne City,3878,Western United,finished,2,0
A-League,939219,2025-01-07,09:00,2788,Brisbane Roar,3875,Newcastle Jets,finished,0,1
A-League,939220,2025-01-08,08:00,3870,Sydney,2992,Perth Glory,finished,3,0
A-League,939227,2025-01-10,08:35,3871,Melbourne Victory,3878,Western United,finished,3,4
A-League,939228,2025-01-11,04:00,3874,Wellington Phoenix,3872,Adelaide United,finished,1,2
