league_name,match_id,date,time,home_team_id,home_team_name,away_team_id,away_team_name,status,home_score,away_score
Ligue 1,936836,2024-09-19,17:00,3814,ES Setif,3833,El Bayadh,finished,1,0
Ligue 1,936834,2024-09-20,17:00,15015,Olympique Akbou,3827,NC Magra,finished,1,0
Ligue 1,936831,2024-09-21,15:00,3812,Paradou AC,3825,ASO Chlef,finished,2,0
Ligue 1,936833,2024-09-24,17:00,3818,MC Oran,3813,Saoura,finished,2,0
Ligue 1,936839,2024-09-27,15:00,3833,El Bayadh,3826,US Biskra,finished,0,1
Ligue 1,936845,2024-09-27,15:00,3501,MC Alger,3812,Paradou AC,finished,1,1
Ligue 1,936840,2024-09-27,15:00,3816,Belouizdad,3814,ES Setif,finished,0,0
Ligue 1,936838,2024-09-27,16:45,3267,Kabylie,15015,Olympique Akbou,finished,2,1
Ligue 1,936844,2024-09-27,17:00,3825,ASO Chlef,3815,CS Constantine,finished,0,0
Ligue 1,936842,2024-09-28,15:00,3813,Saoura,3834,Khenchela,finished,1,1
Ligue 1,936841,2024-09-28,15:00,3827,NC Magra,3811,USM Alger,finished,0,0
Ligue 1,936843,2024-09-28,17:00,8914,ES Mostaganem,3818,MC Oran,finished,2,1
Ligue 1,936830,2024-10-01,17:00,3267,Kabylie,3501,MC Alger,finished,1,2
Ligue 1,936832,2024-10-02,15:00,3815,CS Constantine,8914,ES Mostaganem,finished,0,0
Ligue 1,936835,2024-10-02,15:00,3834,Khenchela,3816,Belouizdad,finished,0,0
Ligue 1,936837,2024-10-02,18:00,3811,USM Alger,3826,US Biskra,finished,2,1
Ligue 1,936850,2024-10-04,15:00,15015,Olympique Akbou,3813,Saoura,finished,2,1
Ligue 1,936852,2024-10-04,17:00,3814,ES Setif,3827,NC Magra,finished,0,0
Ligue 1,936849,2024-10-04,19:30,3818,MC Oran,3825,ASO Chlef,finished,0,0
Ligue 1,936848,2024-10-06,15:00,3815,CS Constantine,3501,MC Alger,finished,1,1
Ligue 1,936851,2024-10-06,15:00,3834,Khenchela,8914,ES Mostaganem,finished,2,0
Ligue 1,936847,2024-10-06,15:00,3812,Paradou AC,3267,Kabylie,finished,0,3
Ligue 1,936846,2024-10-06,16:45,3826,US Biskra,3816,Belouizdad,finished,0,0
Ligue 1,936853,2024-10-06,17:00,3811,USM Alger,3833,El Bayadh,finished,1,0
Ligue 1,936855,2024-10-11,15:00,3812,Paradou AC,15015,Olympique Akbou,finished,1,3
Ligue 1,936858,2024-10-11,15:00,3813,Saoura,3814,ES Setif,finished,3,2
Ligue 1,936861,2024-10-11,19:30,3501,MC Alger,3818,MC Oran,finished,1,0
Ligue 1,936857,2024-10-12,15:00,3827,NC Magra,3826,US Biskra,finished,2,2
Ligue 1,936854,2024-10-12,16:45,3267,Kabylie,3815,CS Constantine,finished,2,3
Ligue 1,936856,2024-10-12,18:00,3816,Belouizdad,3833,El Bayadh,finished,2,3
Ligue 1,936872,2024-10-18,15:00,3834,Khenchela,3501,MC Alger,finished,0,1
Ligue 1,936871,2024-10-18,15:00,15015,Olympique Akbou,3825,ASO Chlef,finished,0,0
Ligue 1,936873,2024-10-18,17:00,3814,ES Setif,8914,ES Mostaganem,finished,1,0
Ligue 1,936874,2024-10-18,18:00,3811,USM Alger,3816,Belouizdad,finished,0,0
Ligue 1,936867,2024-10-19,15:00,3815,CS Constantine,3812,Paradou AC,finished,2,1
Ligue 1,936865,2024-10-19,15:00,3833,El Bayadh,3827,NC Magra,finished,4,0
Ligue 1,936863,2024-10-19,16:45,3826,US Biskra,3813,Saoura,finished,2,1
Ligue 1,936869,2024-10-19,18:00,3818,MC Oran,3267,Kabylie,finished,2,0
Ligue 1,936860,2024-10-22,15:00,3825,ASO Chlef,3834,Khenchela,finished,1,1
Ligue 1,936859,2024-10-22,16:30,8914,ES Mostaganem,3811,USM Alger,finished,0,1
Ligue 1,936882,2024-10-24,19:30,3501,MC Alger,15015,Olympique Akbou,finished,0,0
Ligue 1,936878,2024-10-25,14:00,3827,NC Magra,3816,Belouizdad,finished,1,0
Ligue 1,936879,2024-10-25,15:00,3813,Saoura,3833,El Bayadh,finished,1,0
Ligue 1,936877,2024-10-25,15:00,3815,CS Constantine,3814,ES Setif,finished,2,1
Ligue 1,936876,2024-10-25,18:30,3812,Paradou AC,3818,MC Oran,finished,2,2
Ligue 1,936881,2024-10-26,15:00,3825,ASO Chlef,3811,USM Alger,finished,0,0
Ligue 1,936875,2024-10-26,16:30,3267,Kabylie,3834,Khenchela,finished,1,0
Ligue 1,936880,2024-10-26,16:45,8914,ES Mostaganem,3826,US Biskra,finished,1,0
Ligue 1,936884,2024-11-02,14:00,3833,El Bayadh,3812,Paradou AC,finished,1,1
Ligue 1,936888,2024-11-02,14:00,3834,Khenchela,3827,NC Magra,finished,1,0
Ligue 1,936886,2024-11-02,16:45,3818,MC Oran,3815,CS Constantine,finished,1,0
Ligue 1,936889,2024-11-02,16:45,3814,ES Setif,3825,ASO Chlef,finished,1,0
Ligue 1,936883,2024-11-03,15:00,3826,US Biskra,3267,Kabylie,finished,0,1
Ligue 1,936887,2024-11-03,16:30,15015,Olympique Akbou,8914,ES Mostaganem,finished,1,2
Ligue 1,936894,2024-11-07,18:30,3818,MC Oran,3814,ES Setif,finished,1,0
Ligue 1,936897,2024-11-08,14:00,3825,ASO Chlef,3833,El Bayadh,finished,2,0
Ligue 1,936892,2024-11-08,15:45,3812,Paradou AC,3834,Khenchela,finished,4,0
Ligue 1,936893,2024-11-08,16:45,3815,CS Constantine,15015,Olympique Akbou,finished,2,1
Ligue 1,936895,2024-11-09,15:00,3813,Saoura,3827,NC Magra,finished,1,0
