league_name,match_id,date,time,home_team_id,home_team_name,away_team_id,away_team_name,status,home_score,away_score
DFB Pokal,923117,2024-08-16,16:00,4288,Wehen Wiesbaden,3003,Mainz,finished,1,1
DFB Pokal,923124,2024-08-16,16:00,4301,Hallescher FC,3339,St. Pauli,finished,2,2
DFB Pokal,923109,2024-08-16,16:00,4290,Wurzburger Kickers,3297,Hoffenheim,finished,1,1
DFB Pokal,923120,2024-08-16,18:45,6030,Ulm,4270,Bayern Munich,finished,0,4
DFB Pokal,923105,2024-08-17,11:00,3342,Erzgebirge Aue,4272,Borussia M'gladbach,finished,1,3
DFB Pokal,923097,2024-08-17,11:00,6210,Schott Mainz,3317,Greuther Furth,finished,0,2
DFB Pokal,923118,2024-08-17,13:30,4284,Ingolstadt,4292,Kaiserslautern,finished,1,2
DFB Pokal,923122,2024-08-17,13:30,6070,Aalen,4275,Schalke 04,finished,0,2
DFB Pokal,923112,2024-08-17,13:30,6312,Villingen,4280,Heidenheim,finished,0,4
DFB Pokal,923116,2024-08-17,13:30,3340,Rot-Weiss Essen,3292,RB Leipzig,finished,1,4
DFB Pokal,923125,2024-08-17,13:30,4287,Osnabruck,4274,Freiburg,finished,0,4
DFB Pokal,923096,2024-08-17,13:30,6000,Greifswalder FC,3775,Union Berlin,finished,0,1
DFB Pokal,923100,2024-08-17,16:00,5669,Alemannia Aachen,4281,Holstein Kiel,finished,2,3
DFB Pokal,923110,2024-08-17,16:00,3054,Phonix Lubeck,3204,Borussia Dortmund,finished,1,4
DFB Pokal,923102,2024-08-17,16:00,4278,Arminia Bielefeld,4277,Hannover 96,finished,2,0
DFB Pokal,923113,2024-08-18,11:00,4307,Saarbrucken,3341,Nurnberg,finished,1,1
DFB Pokal,923099,2024-08-18,11:00,4313,Viktoria Berlin,3116,Augsburg,finished,1,4
DFB Pokal,923119,2024-08-18,13:30,4283,Sandhausen,3336,FC Cologne,finished,2,2
DFB Pokal,923107,2024-08-18,13:30,6135,Bremer SV,3182,Paderborn,finished,0,4
DFB Pokal,923103,2024-08-18,13:30,3109,Jahn Regensburg,3113,Bochum,finished,1,0
DFB Pokal,923098,2024-08-18,13:30,5837,Teutonia Ottensen,4279,Darmstadt,finished,1,3
DFB Pokal,923123,2024-08-18,13:30,4291,Hansa Rostock,3005,Hertha Berlin,finished,1,5
DFB Pokal,923111,2024-08-18,13:30,5890,Borussia Hildesheim,4293,Elversberg,finished,0,7
DFB Pokal,923106,2024-08-18,16:00,5933,Sportfreunde Lotte,3143,Karlsruhe,finished,0,5
DFB Pokal,923108,2024-08-18,16:00,4295,Meppen,3338,Hamburg,finished,1,7
DFB Pokal,923101,2024-08-18,16:00,4282,Dynamo Dresden,3328,Fortuna Dusseldorf,finished,2,0
DFB Pokal,923115,2024-08-19,16:00,6076,Koblenz,2983,Wolfsburg,finished,0,1
DFB Pokal,923114,2024-08-19,16:00,6216,Energie Cottbus,4273,Werder Bremen,finished,1,3
DFB Pokal,923121,2024-08-19,16:00,5925,Kickers Offenbach,4285,Magdeburg,finished,2,1
DFB Pokal,923104,2024-08-19,18:45,4289,Eintracht Braunschweig,2998,Eintracht Frankfurt,finished,1,4
DFB Pokal,923126,2024-08-27,18:45,4304,Preussen Munster,4276,Stuttgart,finished,0,5
DFB Pokal,923127,2024-08-28,16:00,4306,Carl Zeiss Jena,4271,Bayer Leverkusen,finished,0,1
