league_name,match_id,date,time,home_team_id,home_team_name,away_team_id,away_team_name,status,home_score,away_score
Premier League,941716,2024-10-30,14:00,4121,Haras El Hodood,4123,Smouha,finished,1,3
Premier League,941717,2024-10-30,17:00,4117,El Geish,4113,Al Masry,finished,0,2
Premier League,941718,2024-10-31,14:00,4124,El Gouna,4129,ZED,finished,0,0
Premier League,941719,2024-10-31,17:00,4133,Future,4118,ENPPI,finished,0,0
Premier League,941721,2024-11-01,15:00,4112,Pyramids,4125,Petrojet,finished,1,1
Premier League,941720,2024-11-01,15:00,4134,Pharco,4120,Al Ittihad,finished,0,1
Premier League,941722,2024-11-01,18:00,4111,Zamalek,4132,National Bank of Egypt,finished,3,2
Premier League,941723,2024-11-02,15:00,4116,Ismaily,4131,Ghazl El Mehalla,finished,0,0
Premier League,941724,2024-11-02,18:00,4110,Al Ahly,4130,Ceramica Cleopatra,finished,5,2
Premier League,941725,2024-11-07,15:00,4131,Ghazl El Mehalla,4117,El Geish,finished,2,3
Premier League,941726,2024-11-07,15:00,4120,Al Ittihad,4121,Haras El Hodood,finished,1,0
Premier League,941727,2024-11-07,18:00,4129,ZED,4110,Al Ahly,finished,0,1
Premier League,941728,2024-11-08,15:00,4123,Smouha,4111,Zamalek,finished,0,2
Premier League,941729,2024-11-08,15:00,4125,Petrojet,4133,Future,finished,1,1
Premier League,941730,2024-11-08,18:00,4118,ENPPI,4112,Pyramids,finished,1,2
Premier League,941731,2024-11-09,15:00,4132,National Bank of Egypt,4134,Pharco,finished,0,0
Premier League,941732,2024-11-09,15:00,4113,Al Masry,4124,El Gouna,finished,0,0
Premier League,941733,2024-11-09,18:00,4130,Ceramica Cleopatra,4116,Ismaily,finished,1,0
Premier League,941734,2024-11-22,15:00,4134,Pharco,4118,ENPPI,finished,4,3
Premier League,941735,2024-11-22,15:00,4112,Pyramids,4132,National Bank of Egypt,finished,3,1
Premier League,941736,2024-11-22,18:00,4110,Al Ahly,4120,Al Ittihad,finished,1,1
Premier League,941738,2024-11-23,15:00,4124,El Gouna,4131,Ghazl El Mehalla,finished,0,1
Premier League,941737,2024-11-23,15:00,4117,El Geish,4123,Smouha,finished,0,0
Premier League,941739,2024-11-23,18:00,4111,Zamalek,4113,Al Masry,finished,0,1
Premier League,941740,2024-11-24,15:00,4116,Ismaily,4125,Petrojet,finished,1,0
Premier League,941742,2024-11-24,18:00,4133,Future,4129,ZED,finished,0,0
Premier League,941741,2024-11-24,18:00,4121,Haras El Hodood,4130,Ceramica Cleopatra,finished,0,0
Premier League,941743,2024-11-30,15:00,4129,ZED,4121,Haras El Hodood,finished,2,0
Premier League,941744,2024-11-30,15:00,4130,Ceramica Cleopatra,4133,Future,finished,4,1
