league_name,match_id,date,time,home_team_id,home_team_name,away_team_id,away_team_name,status,home_score,away_score
First League,927685,2024-07-19,15:45,3654,Cherno more,3628,CSKA 1948 Sofia,finished,0,0
First League,927690,2024-07-19,18:15,3797,Krumovgrad,3658,Slavia Sofia,finished,1,0
First League,927689,2024-07-20,16:00,3656,Lokomotiv Plovdiv,3657,Arda,finished,1,0
First League,927687,2024-07-20,18:15,3364,Lokomotiv Sofia 1929,3595,Levski Sofia,finished,1,6
First League,927688,2024-07-21,16:00,3365,Botev Vratsa,3102,Botev Plovdiv,finished,1,3
First League,927691,2024-07-21,18:15,3141,Ludogorets,3355,CSKA Sofia,finished,1,0
First League,927692,2024-07-22,16:00,3358,Hebar 1918,3249,Spartak Varna,finished,0,2
First League,927686,2024-07-22,18:15,2746,Septemvri Sofia,3361,Beroe,finished,0,1
First League,927696,2024-07-26,16:00,3657,Arda,3797,Krumovgrad,finished,1,0
First League,927698,2024-07-26,18:15,3595,Levski Sofia,3365,Botev Vratsa,finished,4,0
First League,927694,2024-07-27,16:00,3355,CSKA Sofia,3358,Hebar 1918,finished,3,1
First League,927693,2024-07-28,16:00,3628,CSKA 1948 Sofia,3249,Spartak Varna,finished,2,2
First League,927697,2024-07-28,18:15,3102,Botev Plovdiv,3656,Lokomotiv Plovdiv,finished,2,2
First League,927699,2024-07-29,16:00,3361,Beroe,3364,Lokomotiv Sofia 1929,finished,0,0
First League,927700,2024-07-29,18:15,3654,Cherno more,2746,Septemvri Sofia,finished,2,0
First League,927707,2024-08-02,16:00,3358,Hebar 1918,3658,Slavia Sofia,finished,1,1
First League,927704,2024-08-02,18:15,3656,Lokomotiv Plovdiv,3595,Levski Sofia,finished,0,2
First League,927708,2024-08-03,16:00,3249,Spartak Varna,3355,CSKA Sofia,finished,3,0
First League,927706,2024-08-03,18:15,3141,Ludogorets,3657,Arda,finished,5,1
First League,927702,2024-08-04,16:00,3364,Lokomotiv Sofia 1929,3654,Cherno more,finished,2,1
First League,927705,2024-08-04,18:15,3797,Krumovgrad,3102,Botev Plovdiv,finished,0,1
First League,927703,2024-08-05,18:15,3365,Botev Vratsa,3361,Beroe,finished,1,2
First League,927710,2024-08-09,16:00,3658,Slavia Sofia,3249,Spartak Varna,finished,3,1
First League,927711,2024-08-09,18:15,3657,Arda,3358,Hebar 1918,finished,2,1
First League,927714,2024-08-10,16:00,3361,Beroe,3656,Lokomotiv Plovdiv,finished,0,2
First League,927713,2024-08-10,18:15,3595,Levski Sofia,3797,Krumovgrad,finished,3,0
First League,927716,2024-08-12,16:00,2746,Septemvri Sofia,3364,Lokomotiv Sofia 1929,finished,0,1
First League,927715,2024-08-12,18:15,3654,Cherno more,3365,Botev Vratsa,finished,2,1
First League,927723,2024-08-16,16:00,3249,Spartak Varna,3657,Arda,finished,1,0
First League,927720,2024-08-16,18:15,3797,Krumovgrad,3361,Beroe,finished,0,1
First League,927724,2024-08-17,16:00,3355,CSKA Sofia,3658,Slavia Sofia,finished,0,1
First League,927721,2024-08-17,18:15,3141,Ludogorets,3595,Levski Sofia,finished,1,0
