league_name,match_id,date,time,home_team_id,home_team_name,away_team_id,away_team_name,status,home_score,away_score
Liga 1,938089,2024-08-09,12:00,4382,Persib,15128,PSBS Biak Numfor,finished,4,1
Liga 1,938091,2024-08-10,08:30,4388,PSM,4398,Persis Solo,finished,3,0
Liga 1,938090,2024-08-10,08:30,4381,Madura United,15438,Malut United,finished,1,1
Liga 1,938092,2024-08-10,12:00,4386,Persija,4389,Barito Putera,finished,3,0
Liga 1,938094,2024-08-11,08:30,4396,Persik Kediri,3230,Bali United,finished,1,3
Liga 1,938093,2024-08-11,08:30,4390,PSIS Semarang,4397,Persita,finished,0,1
Liga 1,938095,2024-08-11,12:00,4378,Persebaya Surabaya,4384,PSS Sleman,finished,1,0
Liga 1,938096,2024-08-12,08:30,4385,Arema,4399,Dewa United,finished,0,0
Liga 1,938097,2024-08-12,12:00,4393,Semen Padang,4383,Borneo,finished,1,3
Liga 1,938099,2024-08-16,08:30,15438,Malut United,4378,Persebaya Surabaya,finished,0,0
Liga 1,938098,2024-08-16,08:30,15128,PSBS Biak Numfor,4388,PSM,finished,1,2
Liga 1,938100,2024-08-16,12:00,4389,Barito Putera,4381,Madura United,finished,1,0
Liga 1,938101,2024-08-17,08:30,4385,Arema,4383,Borneo,finished,0,2
Liga 1,938102,2024-08-17,12:00,4398,Persis Solo,4390,PSIS Semarang,finished,0,1
Liga 1,938103,2024-08-18,08:30,3230,Bali United,4393,Semen Padang,finished,2,0
Liga 1,938104,2024-08-18,12:00,4397,Persita,4386,Persija,finished,0,0
Liga 1,938105,2024-08-19,08:30,4384,PSS Sleman,4396,Persik Kediri,finished,0,2
Liga 1,938106,2024-08-19,12:00,4399,Dewa United,4382,Persib,finished,2,2
Liga 1,938107,2024-08-23,08:30,4390,PSIS Semarang,15128,PSBS Biak Numfor,finished,1,0
Liga 1,938108,2024-08-23,12:00,4378,Persebaya Surabaya,4389,Barito Putera,finished,2,1
Liga 1,938109,2024-08-24,08:30,4381,Madura United,4397,Persita,finished,0,1
Liga 1,938110,2024-08-24,12:00,4386,Persija,4398,Persis Solo,finished,2,1
Liga 1,938111,2024-08-25,08:30,4396,Persik Kediri,15438,Malut United,finished,0,0
Liga 1,938112,2024-08-25,12:00,4382,Persib,4385,Arema,finished,1,1
Liga 1,938113,2024-08-26,08:30,4393,Semen Padang,4384,PSS Sleman,finished,1,0
Liga 1,938114,2024-08-26,12:00,4388,PSM,4399,Dewa United,finished,3,1
Liga 1,938115,2024-08-27,12:00,4383,Borneo,3230,Bali United,finished,2,0
Liga 1,938118,2024-09-11,08:30,4388,PSM,4382,Persib,finished,0,0
Liga 1,938117,2024-09-11,08:30,4399,Dewa United,4390,PSIS Semarang,finished,2,1
Liga 1,938116,2024-09-11,08:30,3230,Bali United,4385,Arema,finished,0,0
Liga 1,938119,2024-09-12,08:30,4384,PSS Sleman,4383,Borneo,finished,1,1
Liga 1,938120,2024-09-12,12:00,15128,PSBS Biak Numfor,4386,Persija,finished,3,1
Liga 1,938121,2024-09-13,08:30,15438,Malut United,4393,Semen Padang,finished,2,1
Liga 1,938122,2024-09-13,12:00,4398,Persis Solo,4381,Madura United,finished,4,0
Liga 1,938123,2024-09-14,08:30,4389,Barito Putera,4396,Persik Kediri,finished,2,2
Liga 1,938124,2024-09-14,12:00,4397,Persita,4378,Persebaya Surabaya,finished,0,1
Liga 1,938125,2024-09-15,08:30,4388,PSM,4385,Arema,finished,0,1
Liga 1,938126,2024-09-15,12:00,4382,Persib,4390,PSIS Semarang,finished,2,1
