league_name,match_id,date,time,home_team_id,home_team_name,away_team_id,away_team_name,status,home_score,away_score
FA Cup,941578,2024-11-01,19:45,6916,Tamworth,4141,Huddersfield Town,finished,1,0
FA Cup,941602,2024-11-01,19:45,4193,Notts County,6115,Alfreton Town,finished,5,1
FA Cup,941613,2024-11-02,15:00,6046,Maidenhead United,4191,Crawley Town,finished,1,1
FA Cup,941612,2024-11-02,15:00,6918,Rushall Olympic,4170,Accrington Stanley,finished,0,2
FA Cup,941610,2024-11-02,15:00,6917,Hednesford Town,6336,Gainsborough Trinity,finished,3,3
FA Cup,941609,2024-11-02,15:00,6331,Brackley Town,7663,Braintree Town,finished,0,0
FA Cup,941604,2024-11-02,15:00,6100,Woking,4181,Cambridge United,finished,0,1
FA Cup,941591,2024-11-02,15:00,4200,Stockport County,4185,Forest Green Rovers,finished,1,1
FA Cup,941605,2024-11-02,15:00,4169,Gillingham,3309,Blackpool,finished,0,2
FA Cup,941601,2024-11-02,15:00,4173,Southend United,4160,Charlton Athletic,finished,3,3
FA Cup,941600,2024-11-02,15:00,5977,Chesterfield,6438,Horsham,finished,3,1
FA Cup,941595,2024-11-02,15:00,2713,Swindon Town,3066,Colchester United,finished,1,1
FA Cup,941593,2024-11-02,15:00,4188,Stevenage,6982,Guiseley,finished,1,1
FA Cup,941592,2024-11-02,15:00,3430,Reading,4167,Fleetwood Town,finished,2,0
FA Cup,941598,2024-11-02,15:00,4184,Port Vale,4159,Barnsley,finished,1,3
FA Cup,941597,2024-11-02,15:00,4180,Crewe Alexandra,6107,Dagenham & Redbridge,finished,0,1
FA Cup,941596,2024-11-02,15:00,4195,Salford City,4172,Shrewsbury Town,finished,2,1
FA Cup,941582,2024-11-02,15:00,7300,Worthing,4182,Morecambe,finished,0,2
FA Cup,941580,2024-11-02,15:00,3075,Bradford City,5899,Aldershot Town,finished,3,1
FA Cup,941608,2024-11-02,15:00,3065,Newport County,4163,Peterborough United,finished,2,4
FA Cup,941587,2024-11-02,15:00,4175,Walsall,4156,Bolton Wanderers,finished,2,1
FA Cup,941589,2024-11-02,15:00,3303,Bristol Rovers,6269,Weston-super-Mare,finished,1,1
FA Cup,941588,2024-11-02,15:00,3450,Grimsby Town,6175,Wealdstone,finished,0,1
FA Cup,941586,2024-11-02,15:00,4171,Rochdale,6170,Bromley,finished,3,4
FA Cup,941584,2024-11-02,15:00,3305,Burton Albion,7037,Scarborough Athletic,finished,1,0
FA Cup,941585,2024-11-02,15:00,4179,Tranmere Rovers,4190,Oldham Athletic,finished,1,2
FA Cup,941577,2024-11-02,15:00,4189,Carlisle United,3320,Wigan Athletic,finished,0,0
FA Cup,941576,2024-11-02,15:00,4183,Exeter City,5972,Barnet,finished,5,3
FA Cup,941575,2024-11-02,15:00,4197,Barrow,4166,Doncaster Rovers,finished,0,1
FA Cup,941574,2024-11-02,15:00,3061,Rotherham United,3453,Cheltenham Town,finished,1,3
FA Cup,941579,2024-11-02,15:00,4162,Wycombe Wanderers,6083,York City,finished,3,2
FA Cup,941611,2024-11-02,15:00,6480,Solihull Moors,6338,Maidstone United,finished,3,0
FA Cup,941606,2024-11-02,15:00,6044,Tonbridge Angels,7202,Harborough Town,finished,1,4
FA Cup,941594,2024-11-02,17:30,2790,Northampton Town,7641,Kettering Town,finished,1,1
FA Cup,941590,2024-11-03,12:30,4178,Milton Keynes Dons,4174,AFC Wimbledon,finished,0,2
FA Cup,941607,2024-11-03,12:30,4198,Sutton United,3063,Birmingham City,finished,0,1
FA Cup,941581,2024-11-03,14:00,6168,Curzon Ashton,4187,Mansfield Town,finished,0,4
FA Cup,941583,2024-11-03,14:00,6006,Boreham Wood,4196,Leyton Orient,finished,2,2
FA Cup,941603,2024-11-03,15:30,2701,Harrogate Town,5063,Wrexham,finished,1,0
FA Cup,941599,2024-11-04,19:15,7014,Chesham United,4177,Lincoln City,finished,0,4
