league_name,match_id,date,time,home_team_id,home_team_name,away_team_id,away_team_name,status,home_score,away_score
HNL,923273,2024-08-02,19:00,2920,Dinamo Zagreb,2797,Istra 1961,finished,5,0
HNL,923274,2024-08-03,19:00,2928,HNK Gorica,4074,Varazdin,finished,0,0
HNL,923275,2024-08-04,16:50,2989,Rijeka,3156,Lokomotiva Zagreb,finished,4,0
HNL,923276,2024-08-04,19:00,2997,Hajduk Split,4073,Slaven Koprivnica,finished,2,1
HNL,923272,2024-08-04,19:00,3599,Osijek,3543,Sibenik,finished,1,2
HNL,923277,2024-08-09,16:30,3543,Sibenik,4073,Slaven Koprivnica,finished,2,0
HNL,923280,2024-08-10,19:00,2797,Istra 1961,2928,HNK Gorica,finished,2,1
HNL,923278,2024-08-11,16:30,3156,Lokomotiva Zagreb,2997,Hajduk Split,finished,1,1
HNL,923279,2024-08-11,19:00,4074,Varazdin,2989,Rijeka,finished,0,0
HNL,923281,2024-08-11,19:00,3599,Osijek,2920,Dinamo Zagreb,finished,1,2
HNL,923282,2024-08-16,19:00,2920,Dinamo Zagreb,3543,Sibenik,finished,3,0
HNL,923286,2024-08-17,19:00,4073,Slaven Koprivnica,3156,Lokomotiva Zagreb,finished,2,2
HNL,923285,2024-08-18,16:50,2997,Hajduk Split,4074,Varazdin,finished,2,1
HNL,923283,2024-08-18,19:00,2928,HNK Gorica,3599,Osijek,finished,2,2
HNL,923284,2024-08-18,19:00,2989,Rijeka,2797,Istra 1961,finished,4,0
HNL,923332,2024-08-23,18:00,3156,Lokomotiva Zagreb,3543,Sibenik,finished,0,1
HNL,923288,2024-08-24,16:15,4074,Varazdin,4073,Slaven Koprivnica,finished,2,0
HNL,923291,2024-08-24,18:30,2920,Dinamo Zagreb,2928,HNK Gorica,finished,2,1
HNL,923289,2024-08-25,16:15,2797,Istra 1961,2997,Hajduk Split,finished,1,1
HNL,923290,2024-08-25,18:45,3599,Osijek,2989,Rijeka,finished,0,2
HNL,923292,2024-08-30,18:00,2928,HNK Gorica,3543,Sibenik,finished,2,1
HNL,923295,2024-08-31,16:15,4073,Slaven Koprivnica,2797,Istra 1961,finished,0,1
HNL,923294,2024-08-31,18:45,2997,Hajduk Split,3599,Osijek,finished,1,0
HNL,923296,2024-09-01,16:15,3156,Lokomotiva Zagreb,4074,Varazdin,finished,0,1
HNL,923293,2024-09-01,18:45,2989,Rijeka,2920,Dinamo Zagreb,finished,1,1
HNL,923300,2024-09-13,18:00,2920,Dinamo Zagreb,2997,Hajduk Split,finished,0,1
HNL,923298,2024-09-14,15:30,2797,Istra 1961,3156,Lokomotiva Zagreb,finished,0,2
HNL,923301,2024-09-14,18:00,2928,HNK Gorica,2989,Rijeka,finished,0,1
HNL,923299,2024-09-15,15:30,3599,Osijek,4073,Slaven Koprivnica,finished,1,0
HNL,923297,2024-09-15,18:00,3543,Sibenik,4074,Varazdin,finished,0,0
HNL,923306,2024-09-20,16:00,4074,Varazdin,2797,Istra 1961,finished,1,0
HNL,923304,2024-09-21,15:30,4073,Slaven Koprivnica,2920,Dinamo Zagreb,finished,4,1
HNL,923303,2024-09-21,18:00,2997,Hajduk Split,2928,HNK Gorica,finished,4,1
HNL,923305,2024-09-22,15:30,3156,Lokomotiva Zagreb,3599,Osijek,finished,0,1
HNL,923302,2024-09-22,18:00,2989,Rijeka,3543,Sibenik,finished,3,0
HNL,923307,2024-09-27,16:00,3543,Sibenik,2797,Istra 1961,finished,0,0
HNL,923309,2024-09-28,18:00,2920,Dinamo Zagreb,3156,Lokomotiva Zagreb,finished,5,1
HNL,923308,2024-09-29,15:30,3599,Osijek,4074,Varazdin,finished,2,1
HNL,923311,2024-09-29,18:00,2989,Rijeka,2997,Hajduk Split,finished,0,0
