league_name,match_id,date,time,home_team_id,home_team_name,away_team_id,away_team_name,status,home_score,away_score
League Two,929566,2024-08-09,19:00,5977,Chesterfield,2713,Swindon Town,finished,1,1
League Two,929567,2024-08-10,14:00,4174,AFC Wimbledon,3066,Colchester United,finished,4,2
League Two,929572,2024-08-10,14:00,4169,Gillingham,4189,Carlisle United,finished,4,1
League Two,929570,2024-08-10,14:00,4166,Doncaster Rovers,4170,Accrington Stanley,finished,4,1
League Two,929569,2024-08-10,14:00,3453,Cheltenham Town,3065,Newport County,finished,3,2
League Two,929568,2024-08-10,14:00,4197,Barrow,4180,Crewe Alexandra,finished,1,0
League Two,929575,2024-08-10,14:00,4195,Salford City,4184,Port Vale,finished,0,2
League Two,929573,2024-08-10,14:00,2701,Harrogate Town,6170,Bromley,finished,0,2
League Two,929574,2024-08-10,14:00,4178,Milton Keynes Dons,3075,Bradford City,finished,1,2
League Two,929571,2024-08-10,14:00,4167,Fleetwood Town,3450,Grimsby Town,finished,1,0
League Two,929576,2024-08-10,14:00,4179,Tranmere Rovers,4193,Notts County,finished,0,0
League Two,929577,2024-08-10,14:00,4175,Walsall,4182,Morecambe,finished,1,0
League Two,929581,2024-08-17,11:30,4189,Carlisle United,4197,Barrow,finished,1,0
League Two,929580,2024-08-17,11:30,6170,Bromley,4174,AFC Wimbledon,finished,2,0
League Two,929589,2024-08-17,14:00,2713,Swindon Town,4175,Walsall,finished,0,4
League Two,929584,2024-08-17,14:00,3450,Grimsby Town,3453,Cheltenham Town,finished,3,2
League Two,929583,2024-08-17,14:00,4180,Crewe Alexandra,5977,Chesterfield,finished,0,5
League Two,929588,2024-08-17,14:00,4184,Port Vale,4179,Tranmere Rovers,finished,0,0
League Two,929582,2024-08-17,14:00,3066,Colchester United,4178,Milton Keynes Dons,finished,2,0
League Two,929579,2024-08-17,14:00,3075,Bradford City,4195,Salford City,finished,0,0
League Two,929578,2024-08-17,14:00,4170,Accrington Stanley,2701,Harrogate Town,finished,3,3
League Two,929586,2024-08-17,14:00,3065,Newport County,4166,Doncaster Rovers,finished,3,1
League Two,929585,2024-08-17,14:00,4182,Morecambe,4169,Gillingham,finished,0,1
League Two,929587,2024-08-18,12:00,4193,Notts County,4167,Fleetwood Town,finished,2,2
League Two,929600,2024-08-22,19:00,4193,Notts County,3450,Grimsby Town,finished,4,1
League Two,929595,2024-08-24,11:30,4180,Crewe Alexandra,2713,Swindon Town,finished,0,0
League Two,929601,2024-08-24,11:30,4179,Tranmere Rovers,4175,Walsall,finished,1,0
League Two,929596,2024-08-24,14:00,4166,Doncaster Rovers,4182,Morecambe,finished,1,0
League Two,929592,2024-08-24,14:00,3453,Cheltenham Town,4174,AFC Wimbledon,finished,0,1
League Two,929597,2024-08-24,14:00,4167,Fleetwood Town,4169,Gillingham,finished,0,0
League Two,929599,2024-08-24,14:00,3065,Newport County,4170,Accrington Stanley,finished,3,1
League Two,929594,2024-08-24,14:00,3066,Colchester United,2701,Harrogate Town,finished,0,1
League Two,929590,2024-08-24,14:00,4197,Barrow,4184,Port Vale,finished,4,0
League Two,929593,2024-08-24,14:00,5977,Chesterfield,4195,Salford City,finished,1,1
League Two,929591,2024-08-24,14:00,3075,Bradford City,6170,Bromley,finished,3,1
League Two,929598,2024-08-24,14:00,4178,Milton Keynes Dons,4189,Carlisle United,finished,3,0
League Two,929606,2024-08-31,11:30,4169,Gillingham,5977,Chesterfield,finished,1,0
League Two,929610,2024-08-31,11:30,4184,Port Vale,4166,Doncaster Rovers,finished,2,3
League Two,929603,2024-08-31,14:00,4170,Accrington Stanley,3066,Colchester United,finished,1,1
League Two,929613,2024-08-31,14:00,4175,Walsall,3453,Cheltenham Town,finished,2,1
League Two,929604,2024-08-31,14:00,6170,Bromley,4180,Crewe Alexandra,finished,1,2
League Two,929608,2024-08-31,14:00,2701,Harrogate Town,4197,Barrow,finished,0,1
League Two,929609,2024-08-31,14:00,4182,Morecambe,3065,Newport County,finished,0,1
League Two,929612,2024-08-31,14:00,2713,Swindon Town,4193,Notts County,finished,1,2
League Two,929605,2024-08-31,14:00,4189,Carlisle United,4179,Tranmere Rovers,finished,1,2
League Two,929607,2024-08-31,14:00,3450,Grimsby Town,3075,Bradford City,finished,2,1
League Two,929602,2024-08-31,14:00,4174,AFC Wimbledon,4167,Fleetwood Town,finished,1,0
League Two,929611,2024-09-02,19:00,4195,Salford City,4178,Milton Keynes Dons,finished,1,0
League Two,929614,2024-09-07,14:00,4197,Barrow,2713,Swindon Town,finished,1,1
League Two,929620,2024-09-07,14:00,4166,Doncaster Rovers,4169,Gillingham,finished,1,0
League Two,929624,2024-09-07,14:00,4193,Notts County,4170,Accrington Stanley,finished,2,0
League Two,929623,2024-09-07,14:00,3065,Newport County,4184,Port Vale,finished,1,4
League Two,929622,2024-09-07,14:00,4178,Milton Keynes Dons,4175,Walsall,finished,1,0
League Two,929618,2024-09-07,14:00,3066,Colchester United,6170,Bromley,finished,1,1
League Two,929617,2024-09-07,14:00,5977,Chesterfield,3450,Grimsby Town,finished,2,1
League Two,929616,2024-09-07,14:00,3453,Cheltenham Town,2701,Harrogate Town,finished,1,0
League Two,929615,2024-09-07,14:00,3075,Bradford City,4189,Carlisle United,finished,2,1
League Two,929619,2024-09-07,14:00,4180,Crewe Alexandra,4182,Morecambe,finished,1,0
League Two,929632,2024-09-12,19:00,2701,Harrogate Town,4166,Doncaster Rovers,finished,2,0
League Two,929636,2024-09-14,11:30,2713,Swindon Town,3065,Newport County,finished,4,0
League Two,929626,2024-09-14,11:30,4174,AFC Wimbledon,4178,Milton Keynes Dons,finished,3,0
League Two,929628,2024-09-14,14:00,6170,Bromley,4193,Notts County,finished,2,4
League Two,929627,2024-09-14,14:00,4170,Accrington Stanley,4180,Crewe Alexandra,finished,0,1
League Two,929629,2024-09-14,14:00,4189,Carlisle United,4167,Fleetwood Town,finished,2,3
League Two,929630,2024-09-14,14:00,4169,Gillingham,4179,Tranmere Rovers,finished,3,0
League Two,929631,2024-09-14,14:00,3450,Grimsby Town,4197,Barrow,finished,1,2
League Two,929634,2024-09-14,14:00,4184,Port Vale,5977,Chesterfield,finished,1,0
League Two,929637,2024-09-14,14:00,4175,Walsall,3075,Bradford City,finished,2,1
League Two,929635,2024-09-14,14:00,4195,Salford City,3453,Cheltenham Town,finished,2,1
League Two,929633,2024-09-14,14:00,4182,Morecambe,3066,Colchester United,finished,3,3
League Two,929638,2024-09-21,11:30,4170,Accrington Stanley,4184,Port Vale,finished,2,2
League Two,929641,2024-09-21,11:30,5977,Chesterfield,3453,Cheltenham Town,finished,1,1
League Two,929640,2024-09-21,14:00,3075,Bradford City,4174,AFC Wimbledon,finished,0,0
League Two,929648,2024-09-21,14:00,4195,Salford City,4175,Walsall,finished,0,2
League Two,929647,2024-09-21,14:00,4193,Notts County,4169,Gillingham,finished,0,1
League Two,929646,2024-09-21,14:00,4178,Milton Keynes Dons,4166,Doncaster Rovers,finished,1,1
League Two,929639,2024-09-21,14:00,4197,Barrow,3065,Newport County,finished,2,0
