league_name,match_id,date,time,home_team_id,home_team_name,away_team_id,away_team_name,status,home_score,away_score
First Division,932567,2024-08-23,17:00,6496,Omonia Aradippou,3496,Anorthosis,finished,0,0
First Division,932566,2024-08-24,16:00,8387,Omonia 29is Maiou,3781,AEL,finished,2,4
First Division,932565,2024-08-24,17:00,4081,Karmiotissa,2951,Aris Limassol,finished,1,3
First Division,932568,2024-08-25,17:00,2922,Apollon,2905,AEK Larnaca,finished,1,2
First Division,932570,2024-08-25,17:00,3629,Omonia Nicosia,3349,Ethnikos Achna,finished,3,0
First Division,932576,2024-08-30,17:00,2951,Aris Limassol,8387,Omonia 29is Maiou,finished,1,0
First Division,932575,2024-08-31,17:00,3781,AEL,6496,Omonia Aradippou,finished,1,0
First Division,932571,2024-08-31,17:00,3347,Enosis,4081,Karmiotissa,finished,0,1
First Division,932574,2024-08-31,17:00,3496,Anorthosis,2922,Apollon,finished,1,2
First Division,932573,2024-09-01,15:30,2905,AEK Larnaca,2923,Pafos,finished,0,2
First Division,932577,2024-09-01,17:00,3343,APOEL,3349,Ethnikos Achna,finished,1,3
First Division,932572,2024-09-01,17:30,4079,Nea Salamis,3629,Omonia Nicosia,finished,2,3
First Division,932582,2024-09-14,16:00,2923,Pafos,3496,Anorthosis,finished,3,1
First Division,932578,2024-09-14,16:00,4081,Karmiotissa,3343,APOEL,finished,0,3
First Division,932584,2024-09-14,16:00,3349,Ethnikos Achna,4079,Nea Salamis,finished,2,3
First Division,932579,2024-09-15,15:00,8387,Omonia 29is Maiou,3347,Enosis,finished,0,1
First Division,932581,2024-09-15,16:00,2922,Apollon,3781,AEL,finished,3,0
First Division,932580,2024-09-15,17:30,6496,Omonia Aradippou,2951,Aris Limassol,finished,0,3
First Division,932583,2024-09-16,16:00,3629,Omonia Nicosia,2905,AEK Larnaca,finished,1,0
First Division,932564,2024-09-18,16:00,3347,Enosis,3343,APOEL,finished,0,4
First Division,932569,2024-09-18,16:00,2923,Pafos,4079,Nea Salamis,finished,4,0
First Division,932586,2024-09-20,16:00,4081,Karmiotissa,8387,Omonia 29is Maiou,finished,1,1
First Division,932588,2024-09-21,16:00,3496,Anorthosis,3629,Omonia Nicosia,finished,1,0
First Division,932590,2024-09-21,16:00,2951,Aris Limassol,2922,Apollon,finished,0,0
First Division,932587,2024-09-22,16:00,2905,AEK Larnaca,3349,Ethnikos Achna,finished,2,2
First Division,932591,2024-09-22,16:00,3343,APOEL,4079,Nea Salamis,finished,3,1
First Division,932589,2024-09-22,16:00,3781,AEL,2923,Pafos,finished,1,3
First Division,932585,2024-09-23,16:00,3347,Enosis,6496,Omonia Aradippou,finished,0,2
First Division,932596,2024-09-27,16:00,3629,Omonia Nicosia,3781,AEL,finished,3,1
First Division,932598,2024-09-27,16:00,4079,Nea Salamis,2905,AEK Larnaca,finished,1,3
First Division,932593,2024-09-28,16:00,6496,Omonia Aradippou,4081,Karmiotissa,finished,1,1
First Division,932597,2024-09-28,16:00,3349,Ethnikos Achna,3496,Anorthosis,finished,2,2
First Division,932595,2024-09-29,16:00,2923,Pafos,2951,Aris Limassol,finished,1,1
First Division,932594,2024-09-29,16:00,2922,Apollon,3347,Enosis,finished,3,1
First Division,932592,2024-09-29,16:00,8387,Omonia 29is Maiou,3343,APOEL,finished,0,0
First Division,932600,2024-10-04,16:00,4081,Karmiotissa,2922,Apollon,finished,2,0
First Division,932601,2024-10-05,15:00,8387,Omonia 29is Maiou,6496,Omonia Aradippou,finished,1,2
First Division,932602,2024-10-05,16:00,3496,Anorthosis,4079,Nea Salamis,finished,3,1
First Division,932603,2024-10-05,16:00,3781,AEL,3349,Ethnikos Achna,finished,5,2
First Division,932599,2024-10-06,16:00,3347,Enosis,2923,Pafos,finished,1,2
First Division,932604,2024-10-06,16:00,2951,Aris Limassol,3629,Omonia Nicosia,finished,2,0
First Division,932605,2024-10-06,17:00,3343,APOEL,2905,AEK Larnaca,finished,0,1
First Division,932609,2024-10-19,15:00,3629,Omonia Nicosia,3347,Enosis,finished,0,1
First Division,932606,2024-10-19,15:00,6496,Omonia Aradippou,3343,APOEL,finished,0,5
First Division,932608,2024-10-19,16:00,2923,Pafos,4081,Karmiotissa,finished,4,0
First Division,932610,2024-10-20,13:30,3349,Ethnikos Achna,2951,Aris Limassol,finished,1,2
First Division,932607,2024-10-20,16:00,2922,Apollon,8387,Omonia 29is Maiou,finished,2,0
First Division,932612,2024-10-20,16:00,2905,AEK Larnaca,3496,Anorthosis,finished,1,0
First Division,932611,2024-10-21,16:00,4079,Nea Salamis,3781,AEL,finished,0,2
First Division,932613,2024-10-26,14:00,3347,Enosis,3349,Ethnikos Achna,finished,1,1
First Division,932618,2024-10-26,16:00,2951,Aris Limassol,4079,Nea Salamis,finished,2,1
First Division,932616,2024-10-27,15:00,6496,Omonia Aradippou,2922,Apollon,finished,0,1
First Division,932617,2024-10-27,17:00,3781,AEL,2905,AEK Larnaca,finished,1,1
First Division,932615,2024-10-28,17:00,8387,Omonia 29is Maiou,2923,Pafos,finished,1,2
First Division,932614,2024-10-28,17:00,4081,Karmiotissa,3629,Omonia Nicosia,finished,2,6
First Division,932619,2024-10-28,18:00,3343,APOEL,3496,Anorthosis,finished,2,0
First Division,932624,2024-11-01,17:00,4079,Nea Salamis,3347,Enosis,finished,1,0
First Division,932620,2024-11-02,16:00,2922,Apollon,3343,APOEL,finished,0,0
First Division,932622,2024-11-02,17:00,3629,Omonia Nicosia,8387,Omonia 29is Maiou,finished,1,1
First Division,932621,2024-11-03,12:30,2923,Pafos,6496,Omonia Aradippou,finished,4,0
First Division,932623,2024-11-03,15:00,3349,Ethnikos Achna,4081,Karmiotissa,finished,3,2
First Division,932625,2024-11-03,17:00,2905,AEK Larnaca,2951,Aris Limassol,finished,2,0
First Division,932626,2024-11-04,17:00,3496,Anorthosis,3781,AEL,finished,1,0
First Division,932629,2024-11-08,17:00,8387,Omonia 29is Maiou,3349,Ethnikos Achna,finished,1,2
First Division,932627,2024-11-09,15:00,3347,Enosis,2905,AEK Larnaca,finished,0,0
First Division,932628,2024-11-09,17:00,4081,Karmiotissa,4079,Nea Salamis,finished,2,2
First Division,932632,2024-11-09,17:30,2951,Aris Limassol,3496,Anorthosis,finished,3,0
First Division,932630,2024-11-10,15:00,6496,Omonia Aradippou,3629,Omonia Nicosia,finished,3,5
First Division,932631,2024-11-10,17:00,2922,Apollon,2923,Pafos,finished,0,1
