league_name,position,team_id,team_name,games_played,points,wins,draws,losses,goals_for,goals_against,goal_difference
Czech Liga,1,3413,Slavia Prague,35,90,29,3,3,77,18,59
Czech Liga,2,3426,Viktoria Plzen,35,74,23,5,7,71,36,35
Czech Liga,3,3033,Banik Ostrava,35,71,22,5,8,58,34,24
Czech Liga,4,2962,Sparta Prague,35,63,19,6,10,61,44,17
Czech Liga,5,3776,Jablonec,35,63,19,6,10,60,33,27
Czech Liga,6,3419,Sigma Olomouc,35,45,12,9,14,48,53,-5
