league_name,position,team_id,team_name,games_played,points,wins,draws,losses,goals_for,goals_against,goal_difference
First Division,1,2923,Pafos,36,82,26,4,6,67,21,46
First Division,2,2951,Aris Limassol,36,75,22,9,5,66,31,35
First Division,3,3629,Omonia Nicosia,36,68,20,8,8,69,40,29
First Division,4,2905,AEK Larnaca,36,68,19,11,6,58,30,28
First Division,5,3343,APOEL,36,53,14,11,11,59,36,23
First Division,6,2922,Apollon,36,46,12,10,14,37,39,-2
